artist,genre,lyric,date
노을,발라드,언제부터인지 습관처럼 연락하고마주한 시간이 더는 설레질 않아하루 종일 반복되는 다툼까지도사소하게 쌓인 오해마저어떤 말로 풀어야 하는지익숙한 탓인지 조금은 지겹기도 해혼자인 시간이 가끔은 그립기도 해하루 종일 궁금하던 너의 안부도더는 쉽게 물어볼 수 없는그런 감정에 하루를 살아넌 어떻게 지내는 건지혹시 나와 같은 지 바쁜 일상 속에내 생각 같은 건 하지 않는지날 만나 사랑했던 걸후회하진 않는지 끝이라는 게생각보다 쉬운 일인 건 아닌지쉬울 줄 알았어 널 마주하기 전에는마음과는 달랐어왜 이렇게 아픈 건지생각보다 너무 쉽게잊혀질 걸 알면서왜 함께한 날들이 떠오르는지넌 어떻게 지내는 건지혹시 나와 같은 지 바쁜 일상 속에내 생각 같은 건 하지 않는지날 만나 사랑했던 걸후회하진 않는지 끝이라는 게생각보다 쉬운 일인 건 아닌지사실 잠시뿐인 걸 알고는 있지만어떤 말로우리를 끝내 보내야 하는지널 다시 만날 수 있을까함께 나눈 그 많은 말들과 온기가거짓말처럼 지워질까어떤 말도 할 수 없는마지막을 건네는 너의 표정이돌아선 지금도 지워지지를 않아그때의 너는 어떤 마음이었을까,2018.11.05
양다일,R&B/Soul,습관처럼 떠오르던눈에 아른거리던 네 모습이더는 그려지지 않아거짓뿐이었던 너의 말과너도 모르는 너의 모습들을더는 원치 않아단 한 번뿐인 이별에도 말하지 못한너의 진심을 이젠 다 알 것 같은데미안해 더는 널 바라보지 않아미안해 더는 나 후회하지 않아다시 널 마주할 그 순간에도널 사랑하지 않아 말할 수 있어수화기 너머 들리는지친 날 위로하던 네 목소리더는 그려지지 않아함께 쌓았던 추억과그 많던 말들이 아쉬워서전하지 못한 말들이미안해 더는 널 바라보지 않아미안해 더는 나 후회하지 않아다시 널 마주할 그 순간에도널 사랑하지 않아 말할 수 있어어색하게 만난 우리 시작도처음 고백했던 그 순간들도다 어제 같은 일인데누굴 만나 사랑한다는 게너를 만나 내가 변해간단 게이젠 없어미안해 더는 널 사랑하지 않아미안해 더는 나 후회하지 않아힘든 시간들에 지쳐갈 때도이렇게 해야만 내가 편할 것 같아,2017.12.29
로이킴,발라드,그래 아무리 애를 써봐도될 수 없는 건 할 수 없는 건결국 다 내 탓인 거겠지 뭐혼자 기도를 해봐도가질 수 없는 걸 바라고 있는내 자신이 더 슬퍼 보였어내가 바라보고 있는 너의그 예쁜 눈동자엔 내가 이젠 없어서우리 이제 그만하자아프지 말라는 말도 잘 자라는 말도우리 이제 그만하자사랑한다는 말도 똑바로 못하면서내가 잘한 것도 없지 뭐내 기분대로 맘에 없는 말도참 많이 하곤 했었는데다 받아줬던 너는아마 그래서 이젠 나에게설레지 않는 걸지도 몰라내가 바라보고 있는 너의 그 예쁜 눈동자엔 내가 이젠 없어서우리 이제 그만하자아프지 말라는 말도 잘 자라는 말도우리 이제 그만하자날 사랑한다는 말도 똑바로 못하면서안돼 가지 마지금은 아니라고 붙잡아달란 말야오늘이 지나고 내일이 지나면우리 이제오늘이 지나고 내일이 지나면우리오늘이 지나고 내일이 지나도,2018.09.18
선미,댄스,내가 말했잖아 속지 말라고이 손을 잡는 순간너는 위험해질 거라고Now you’re bleeding근데도 끌리니뻔히 다 알면서도왜 그리 빤히 쳐다보니놔 그냥조금도 망설이지 말고놔 그냥너를 아프게 할 거란 걸알잖아네 환상에 아름다운 나는 없어Can’t you see that boyGet away out of my face더 다가오지 마 boy슬퍼해도 난 울지 않아Get away out of my face더 바라보지 마 boy슬퍼해도 난 울지 않아라랄라라라 라랄라라라라랄라라라 라랄라라라차가운 나를 보는 너의 눈빛우릴 비추던 달빛이제는 저물어 간다고보이지 않니 날 놓지 못하는 손조금씩 붉어져가잖아놔 그냥조금도 망설이지 말고놔 그냥너를 아프게 할 거란 걸알잖아네 환상에 아름다운나는 없어Can’t you see that boyGet away out of my face더 다가오지 마 boy슬퍼해도 난 울지 않아Get away out of my face더 바라보지 마 boy슬퍼해도 난 울지 않아라랄라라라 라랄라라라라랄라라라 라랄라라라Can’t you see that boyWhatCan’t you see that boyI ain’t cry no moreGet away out of my face더 다가오지 마 boy슬퍼해도 난 울지 않아Get away out of my face더 바라보지 마 boy슬퍼해도 난 울지 않아라랄라라라 라랄라라라라랄라라라 라랄라라라,2018.09.04
펀치 (Punch),R&B/Soul,나를 사랑하나요 같은 곳을 보나요이미 알고 있어요 아닌 걸 알죠배우지 않았어도 이별은 알 수 있죠사랑은 늘 더딘데이별은 서둘러 오네요너와 사랑했던 이 거리가나를 눈물짓게 만들어더 사랑한 사람이원래 더 아파 노래처럼다신 누구도 사랑하지마결국 나만큼 아플테니그땐 내가 없어 이젠 끝이야 안녕찬 바람이 불어와 코 끝이 붉어지면슬픈 노래를 불러내가 젤 잘하는 거니까내게 혼자 하는 사랑이란나를 더 아프게 만들죠이젠 내게 솔직해져야 해끝내 난 너에게슬픈 안녕을 말해야겠어너를 그 자리에 두고서나의 사랑 안녕 이젠 그대여 안녕다시 돌아오지는마같은 상처를 받기 너무 두려우니까널 여전히 사랑해가끔 널 생각해 생각해우연히 만나면그냥 모른 척 지나가줄래나도 널 지운 척 할테니이미 끝난 사랑 다시 안할래 안녕,2018.09.12
아이유,발라드,이 밤 그날의 반딧불을당신의 창 가까이 보낼게요음 사랑한다는 말이에요나 우리의 첫 입맞춤을 떠올려그럼 언제든 눈을 감고음 가장 먼 곳으로 가요난 파도가 머물던모래 위에 적힌 글씨처럼그대가 멀리 사라져 버릴 것 같아늘 그리워 그리워여기 내 마음속에모든 말을 다 꺼내어 줄 순 없지만사랑한다는 말이에요어떻게 나에게그대란 행운이 온 걸까지금 우리 함께 있다면 아얼마나 좋을까요난 파도가 머물던모래 위에 적힌 글씨처럼그대가 멀리 사라져 버릴 것 같아또 그리워 더 그리워나의 일기장 안에모든 말을 다 꺼내어 줄 순 없지만사랑한다는 말이 밤 그날의 반딧불을 당신의창 가까이 띄울게요음 좋은 꿈 이길 바라요,2017.03.24
방탄소년단,랩/힙합,보고 싶다이렇게 말하니까 더 보고 싶다너희 사진을 보고 있어도보고 싶다너무 야속한 시간나는 우리가 밉다이젠 얼굴 한번 보는 것 조차힘들어진 우리가여긴 온통 겨울 뿐이야8월에도 겨울이 와마음은 시간을 달려가네홀로 남은 설국열차니 손 잡고 지구 반대편까지 가겨울을 끝내고파그리움들이 얼마나눈처럼 내려야 그 봄날이 올까Friend허공을 떠도는작은 먼지처럼 작은 먼지처럼날리는 눈이 나라면조금 더 빨리네게 닿을 수 있을 텐데눈꽃이 떨어져요또 조금씩 멀어져요보고 싶다 보고 싶다보고 싶다 보고 싶다얼마나 기다려야또 몇 밤을 더 새워야널 보게 될까 널 보게 될까만나게 될까 만나게 될까추운 겨울 끝을 지나다시 봄날이 올 때까지꽃 피울 때까지그곳에 좀 더 머물러줘 머물러줘니가 변한 건지니가 변한 건지아니면 내가 변한 건지내가 변한 건지이 순간 흐르는 시간조차 미워우리가 변한 거지 뭐모두가 그런 거지 뭐그래 밉다 니가 넌 떠났지만단 하루도 너를잊은 적이 없었지 난솔직히 보고 싶은데이만 너를 지울게그게 널 원망하기보단덜 아프니까시린 널 불어내 본다연기처럼 하얀 연기처럼말로는 지운다 해도사실 난 아직 널 보내지 못하는데눈꽃이 떨어져요또 조금씩 멀어져요보고 싶다 보고 싶다보고 싶다 보고 싶다얼마나 기다려야또 몇 밤을 더 새워야널 보게 될까 널 보게 될까만나게 될까 만나게 될까You know it allYou're my best friend아침은 다시 올 거야어떤 어둠도 어떤 계절도영원할 순 없으니까벚꽃이 피나봐요이 겨울도 끝이 나요보고 싶다 보고 싶다 보고 싶다 보고 싶다조금만 기다리면며칠 밤만 더 새우면만나러 갈게 만나러 갈게데리러 갈게 데리러 갈게추운 겨울 끝을 지나다시 봄날이 올 때까지꽃 피울 때까지그곳에 좀 더 머물러줘 머물러줘,2017.02.13
폴킴,R&B/Soul,비가 내리다 말다우산을 챙길까 말까tv엔 맑음이라던데네 마음도 헷갈리나봐비가 또 내리다 말다하늘도 우울한가봐비가 그치고나면이번엔 내가 울것만같아Strumming down to my memories지직거리는 라디오에선또 뻔한 love song잊고있던 아픈 설레임널 생각나게해우리 걷던 이길위에흘러나오던 멜로디 흥얼거렸었지 넌 어디있니하늘은 이렇게 맑은데비에 젖은 내 마음을따뜻하게도 비춰주던 너는나에게 햇살같아그런널 왜 난 보냈을까Good byeSo hard to lose but easy to repeat푹 숙인 얼굴 날 알아봤을까I'm losing my breathe잊고 싶던 아픈 기억들날 더 힘들게해시간가는 줄도 모르고나눴던 수많은 밤과 사랑노래꿈보다 달콤했지쉽게 포기한건아닌지우연히널 마주친 순간내 마음 들킬까봐 뒤돌아섰어널 잡았다면그런 널 왜 난 보냈을까 우리 걷던 이길위에흘러나오던 멜로디 흥얼거렸었지 넌 어디있니하늘은 이렇게 맑은데비에 젖은 내 마음을따뜻하게도 비춰주던 너는나에게 햇살같아그런널 왜 난 보냈을까Good bye,2016.06.21
로꼬,랩/힙합,지나간 여름 밤 시원한 가을바람난 여전히 잠에 들기가 쉽지않아 뒤척이고 있어내가 계획했던 것유난히 뜨거웠던 너뭐 하나라도 내 걸로 만들기 어려워또 시간이 들겠지또 시간이 들겠지벌써 1년이 벌써 한달이벌써 하루가추억할 시간도 없이 빨리지나갔고 내게는 또새로운 고민거리들로단 한시간 조차 못 버티고 있어마른 입술이 뜯겨아직도 적응을 못했어 이런 감정은지나가버리면 그만인데모르겠어 지나치는 방법을억지로 감은 눈을 떴을 때내일 모레였음 좋겠는데It takes time지나간 여름 밤 시원한 가을바람난 여전히 잠에 들기가 쉽지않아 뒤척이고 있어내가 계획했던 것유난히 뜨거웠던 너뭐 하나라도 내 걸로 만들기 어려워또 시간이 들겠지또 시간이 들겠지It takes time시간이 들겠지It takes time또 시간이 들겠지It takes time시간이 들겠지It takes time또 시간이 들겠지언제쯤이면 괜찮아질까알면서도 자꾸 반복하는 질문괜찮냐고 들을 때마다표정은 점점 굳어지는 기분시간이 들겠지라고 적었다가지우고 힘들다 라고 써소원이 있다면아무 생각 없이 잠들고 싶어시원한 여름 노래들은희망고문이였고오랜만에 갈색의 가을 안에서나는 기어코시계만 쳐다보고 있네얼마나 걸릴 아픔 이길래이제는 돌아갈 수 없어도여전히 난 그 자리에 서있어흩어져 있는 시간 속우리와 다시 마주칠 순 없을까많은 시간이 흐른 뒤그때야 우린 알겠지내가 계획했던 것유난히 뜨거웠던 너뭐 하나라도 내 걸로 만들기 어려워또 시간이 들겠지또 시간이 들겠지It takes timeIt takes timeIt takes time,2018.10.08
"저스디스 (JUSTHIS), Kid Milli, NO:EL, 양홍원",랩/힙합,,2018.06.24
TWICE (트와이스),댄스,라라라라라라라 라라라라라라라You and me in the moonlight별 꽃 축제 열린 밤파도 소리를 틀고 춤을 추는 이 순간이 느낌 정말 딱야바다야 우리와 같이 놀아바람아 너도 이쪽으로 와달빛 조명 아래서 너와 나와 세상과다 같이 Party all night long yeahit’s goodIf you wanna have some fun짭짤한 공기처럼 이 순간의 특별한행복을 놓치지마One two three let’s go저 우주 위로 날아갈 듯 춤추러 가Hey Let’s dance the night awayLet’s dance the night awayOne two three let’s go저 바다 건너 들릴 듯 소리 질러let’s dance the night awayDance the night awayLet’s dance the night awayDance the night awayLet’s dance the night awayYou and me in this cool night미소 짓는 반쪽 달그 언젠가 너와 나 저 달 뒷면으로 가파티를 열기로 약속yeah it’s goodIf you wanna have some fun은빛 모래알처럼 이 순간의 특별한행복을 놓치지 마One two three let’s go저 우주 위로 날아갈 듯 춤추러 가Hey Let’s dance the night awayLet’s dance the night awayOne two three let’s go저 바다 건너 들릴 듯 소리 질러let’s dance the night away오늘이 마지막인 듯소리 질러 저 멀리끝없이 날아오를 듯힘껏 뛰어 더 높이오늘이 마지막인 듯소리 질러 저 멀리쏟아지는 별빛과Let’s dance the night awayLet’s dance the night awayOne two three let’s go저 바다 건너 들릴 듯 소리 질러let’s dance the night awayLet’s dance the night awayDance the night awayDance the night awayDance the night awayLet’s dance the night away,2018.07.09
먼데이 키즈 (Monday Kiz),발라드,어떠니 잘 지냈니 지난 여름유난히도 힘에 겹더라 올핸새벽녘엔 제법 쌀쌀한 바람이 어느덧니가 좋아하던 그 가을이 와사랑도 그러게 별수없나 봐언제 그랬냐는 듯 계절처럼 변해가그리워져 미치도록 사랑한 그날들이내 잃어버린 날들이참 많이 웃고 울었던 그때그 시절의 우리니가 떠올라 밤새참 아프다 니가 너무 아프다너를 닮은 이 시린 가을이 오면보고 싶어서 너를 안고 싶어서가슴이 너를 앓는다어떠니 넌 괜찮니 지금쯤은나를 잊고 편안해졌니 이젠우습지 잘살길 바라면서도막상 날 잊었을 널 떠올리면 서글퍼그리워져 미치도록 사랑한 그날들이내 잃어버린 날들이참 많이 웃고 울었던 그때그 시절의 우리니가 떠올라 밤새참 아프다 니가 너무 아프다너를 닮은 이 시린 가을이 오면보고 싶어서 너를 안고 싶어서가슴이 너를 앓는다너라는 계절 안에 살아여전히 너를 꿈꾸며고마워져 그 날들이내 지나버린 날들이추억은 짐이 아니라살게 하는 힘이란 걸가르쳐준 너니까또 설렌다 아프도록 설렌다너를 닮은 눈부신 가을이 오면니가 떠올라 그리움이 차올라눈물로 너를 앓는다밤새 또 너를 앓는다,2017.10.14
오반,"랩/힙합, 인디음악",난 포기가 쉽죠 적응이 빨라서 착한 척 하는가 싶고 필요도 없는 생각이 넘 많아져 불면이 싫죠잠 못 자는 건 아마도 습관이 돼버렸나 봐요열등감이 깨어날 때마다 난 열아홉의 내가 너무나 그립죠나도 불쌍한 티 내고 싶은데 왜 너흰 아무것도 몰라요어른인 척하는 내가 힘든게 왜 그러는 척이 됐나요이겨낸 나는 무시 받는 것까지 이겨낸 다음에야 이해 받는 건가요사랑이 없이 무너진 난 그저 어린 거래요Yeah 아빠 행복하자 그래두 아들이 이제 돈을 벌어 아빠 향수까지 사줘80만원짜리 하루 낭비해도 어딜가든 여유롭게 매일마다 택시타고 다녀웃기지 그래 맞아 엊그제까지만 해도 동전모아 5616 타고 하루 종일 아르바이트 하던 내가 이제 어제 썼던 백만원은 내게 정말 아무것도 아냐미안해 누나들 갓 스무살이 됐던 어린 난 집에 가져다가 주는 생활비 20만원이 왜 그렇게 까지 아까웠을까큰누나의 결혼식 축가에 울어버린 그때 하객전부는 몰랐을거야 아마도동생은 철없이 받아버렸지 아름다운 신부의 눈물은 30만원감사해 아직도 얻어먹었던 편의점 도시락민규 태원이 먹고 싶은 거 전부 시켜 이 정도는 내가 사줄거니까지수형이 사준 치킨 손에 쥐어준 5만원 기억해 걸어 전화 꼭 받아사줄 수 있지 나 이제 돈 많어 누구한테도 안 벌리네 손바닥난 행복해 근데 아직도 너무 힘들어난 배부른데 자꾸 찾아가 불안속으로 일부러난 인정받고 싶어 난 위로받고 싶어난 행복하고 싶어 난 사랑받고 싶어난 포기가 쉽죠 적응이 빨라서 착한 척 하는 가 싶고 필요도 없는 생각이 넘 많아져 불면이 싫죠잠 못자는 건 아마도 습관이 돼버렸나봐요열등감이 깨어날 때마다 난 열아홉의 내가 너무나 그립죠나도 불쌍한 티 내고 싶은데 왜 너흰 아무것도 몰라요어른인 척하는 내가 힘든게 왜 그러는 척이 됐나요이겨낸 나는 무시 받는 것까지 이겨낸 다음에야 이해 받는 건가요사랑이 없이 무너진 난 그저 어린 거래요아빠 나는 나도 행복했음 좋겠어 아니 사실내가 제일 행복했음 좋겠어아빠 전화 받을 때 마다 웃고 있음 좋겠어근데 어린 난 그 정도 목소리 밖에는 못해줘빈 집 안을 혼자 정리해 지하철을 타고 돌아가게 해서 미안해밥은 먹었니라 묻지 말아줘 아빠보다 맛있는거 훨씬 많이 먹어 미안해누나들한테 더 기죽지 않게 해줄게 더는 돈 얘기 안하게 더 벌게저 사람들은 나의 성공이 가짜라고 말을 해도 그냥 우릴 위해서 이겨내볼게버려진 사랑마저 거짓이 되고 망가져 괜찮지가 않아도 눈 감고 귀를 막어사실 건 누나도 아빨 위한 것도 아냐 나를 위해 지금도 나의 불행을 팔어 yeah어디까지지 어디까지가 멀리 보라는 말의 끝어린 나이지 어른스러워 지는 게 아직도 그런 척 할 수 밖에 없는 나의 꿈나도 나의 성공을 인정 받고 싶어 나도 나의 슬픔을 위로 받고 싶어아빠 나는 나도 행복해지고 싶어 이제 날 미워하는 네게 사랑을 받고 싶어난 포기가 쉽죠 적응이 빨라서 착한 척 하는가 싶고 필요도 없는 생각이 넘 많아져 불면이 싫죠잠 못자는 건 아마도 습관이 돼버렸나봐요열등감이 깨어날 때마다 난 열아홉의 내가 너무나 그립죠나도 불쌍한 티 내고 싶은데 왜 너흰 아무것도 몰라요어른인 척하는 내가 힘든 게 왜 그러는 척이 됐나요이겨낸 나는 무시 받는 것까지 이겨낸 다음에야 이해 받는 건가요사랑이 없이 무너진 난 그저 어린 거래요난 포기가 쉽죠 적응이 빨라서 착한 척 하는가 싶고 필요도 없는 생각이 넘 많아져 불면이 싫죠잠 못 자는 건 아마도 습관이 돼버렸나봐요열등감이 깨어날 때마다 난 열아홉의 내가 너무나 그립죠,2018.12.06
비투비,발라드,난 지금 네게 가고 있는 길이야봄의 끝보다 훨씬 빠르게할 말이 있는 걸 말하지 않으면평생을 후회하며 살 것 같아아마도 살 것 같아 너랑 숨 쉬면정신 못 차리겠어 눈이 감기고I just want you to knowI’m the real onethat you’re looking for걱정은 불안함 안에 가둬건너편에 다 놔두고이제부터 우리 사진 주워 담아네 손아귀 안에아기자기 걸어 둘 거야어디든지 보이게 해줘나 없인 안 된다 해줘너 없인 안 된다 난 너여야 한다아무리 생각해도 난 결국 너야후회하긴 싫다 너를 사랑한다Cuz u r the only one나는 너뿐이라는 걸Hah ah ah ah ah ah ahLet’s get it on let’s get it onHah ah ah ah ah ahWhy don’t you be my girlHah ah ah ah ah ah ahLet’s get it on let’s get it onCuz u r the only one for me아직도 네게 가고 있는 길이야여름밤 공기보다 뜨겁게그리워했던 널 붙잡지 못하면평생을 후회하며 살 것 같아네가 너무 보고 싶어서Yeah yeah yeahGirl I swear this ain’tno booty call nah nah nah그냥 생각나서하는 것도 아니야 Nope드디어 정신 차렸어너 없인 안 된다는 걸Now I know now I know다시 시작해 볼생각 있으면 처음처럼만날 생각이 있으면 Lemme knowLet’s give it a go너 없인 안 된다 난 너여야 한다아무리 생각해도 난 결국 너야후회하긴 싫다 너를 사랑한다Cuz u r the only one for me나의 여름 널 어떻게 하겠니해를 몇 번을 넘겨도 You and me너를 사랑해 사랑해또 말하고 말해도오직 너여야만 I can live우리 뜨겁게 잡은 손 꽉 잡아 더여름밤의 Love 꽉 안아 더두근두근 우린 구름 구름 위이대로 우리 둘 2너 없인 안 된다 난 너여야 한다아무리 생각해도 난 결국 너야후회하긴 싫다 너를 사랑한다Cuz u r the only one나는 너뿐이라는 걸Hah ah ah ah ah ah ahLet’s get it on let’s get it onHah ah ah ah ah ahWhy don’t you be my girlHah ah ah ah ah ah ahLet’s get it on let’s get it onCuz u r the only one for me,2018.06.18
"기리보이, Kid Milli, NO:EL, 스윙스",랩/힙합,너희 옷이 그게 뭐야 얼른 갈아입어구찌 루이 휠라 슈프림 섞은 바보너희 아보키 같아 답이 없다고나랑 같이 쇼핑 가자 용돈 갖고 와여름엔 덥게 겨울엔 춥게여름엔 덥게 겨울엔 춥게F.L.E.X 질투와 시샘받으면서 우리 멋있어지자내 욕을 하는 전국 adidas 점장매장에 나타나서 모든 옷이 공짜hash swan처럼 살 빼고 여자 size핫핑크 입고 블랙핑크 back dancerminimalist plus military 감성탈영병 ㄴ 정신병이 함정말 조심해 너 그러다가 까여욕 먹으면 그냥 노창처럼 사라져they say fashion is a statement eyVictoria's Secret told meI made it ey커피숍 알바생 차 딜러가 온다둘 다 내게 말하지 스윙스 차 골라JM 김 모씨 못 듣는 말은 기모찌한 놈 구치소 토낄 준비 중인 기리나마저 살 또 찌면 망할 거야 Gym Tipi이제 내 새로운 꼬붕 패션충 킫밀리너희 옷이 그게 뭐야 얼른 갈아입어구찌 루이 휠라 슈프림 섞은 바보너희 아보키 같아 답이 없다고나랑 같이 쇼핑 가자 용돈 갖고 와여름엔 덥게 겨울엔 춥게여름엔 덥게 겨울엔 춥게F.L.E.X 질투와 시샘받으면서 우리 멋있어지자white gold vvs긴팔을 입어 해가 쨍쨍 이어도얼음 넣어 카페인에얼음 박은 손 때문에 감기에 걸려도i be flexin in 딴 나라 6월부터 쭉they call me딴따라 앞 성공한 붙여서shooting shooting근데 데이트할 땐 자제해줘shooting shooting길거리에 내 노래 booming이번 여름은더 뜨겁네 작년보다 내게돈을 써도 돈이 벌려 계속텐진에서 도쿄 오사카 다시 텐진대체 몇 번 탄 거냐고 비행기귀엔 에어팟on it playing silkybois매일 사랑하는 너도 같이인터넷 볼 시간 없지이번 여름summer gonna be alright내 옆으로 와서 앉아 난고삐 안 풀린 boy from the 00니 안전 따위 안 보장걍 두 눈 똑바로 뜬 채로아이 코 베여도솔까놓고 싫지 않아1고고고고 no stop지난여름에도 이어서 난 식지 않아날 위로 올렸던 소리 무슨 소리aint a 연결고리 몇 천의 구두소리밖엔 비가 주륵 내리고#올해는우리꺼 다시 떼7에 반을 주고 땡겨 악셀레이터자기야 내게 6개월만을 줘전국구를 돌아 10억이 니 마니또겨울에 크리스마스는 더운 섬에서걱정하지 마 어차피이 안엔 너만 있어그냥 뭐 퉁 쳤어 7단위 0과두세 번의 여름을그딴 건 필요도 없어다시 돌아오는 해엔다른 오빠일지도 mm그냥 뭐 퉁 칠 수가 없어이 사계절이 돌아도난 못되겠지 어른그냥 너도 그때쯤에 가서 옆자리에남아주는 것만으로 감사를너희 옷이 그게 뭐야 얼른 갈아입어구찌 루이 휠라 슈프림 섞은 바보너희 아보키 같아 답이 없다고나랑 같이 쇼핑 가자 용돈 갖고 와여름엔 덥게 겨울엔 춥게여름엔 덥게 겨울엔 춥게F.L.E.X 질투와 시샘받으면서 우리 멋있어지자,2018.07.31
김동률,발라드,먼 옛날 내가 아주 어릴 적내 조그마한 어깨엔 날개가 있었죠모두가 잠든 밤에 아무도 모르게 난날아올랐죠 온 세상을먼 옛날 내가 아주 어릴 적내 조그마한 이마엔 뿔이 두 개 있어세상 나쁜 사람들 물리치곤 했죠그땐 너무 쉬웠던 마법 같은 이야기어느샌가 잊히고 말았죠온종일 충만했던길었던 내 하루가눈 깜짝할 새 흐르는 지금햇살 한 움큼에도 가슴이 두근대던소년 소녀의 시간도 흘러문득 더듬어 보는우리 어깨와 이마 그 어딘가아직 어렴풋이 남아 있죠두려워하지 말아요두 눈을 감고서훨훨 날아갈래요 두 손을 맞잡고넓은 세상 끝에서다시 태어날래요우린 아직 꿈을 꿔도 돼요그대 뿔이 멋지네요이제 우린 꿈을 꾸게 됐죠,2018.12.07
하진 (HAJIN),"록/메탈, 국내드라마",We all lietell you the truthssometimes we laugh and easily lieAlright it's a it's fakerShout it outWhat you want for the worldMoney Honor BeautyEverything you wantPlay with a mask to hide the truthPeople cheat each other rightIs this really true Is this really true Is this really trueIs this really true Is this really true Is this really trueWe all lietell you the truthssometimes we laugh and easily lieAlright it's a it's fakerShout it outWhat you want for the worldMoney Honor BeautyEverything you wantPlay with a mask to hide the truthPeople cheat each other rightRun away with meIt'll be the way you want itIs this really trueIs this really trueRun away with meIt'll be the way you want itIs this really trueIs this really trueWe all lietell you the truthsShout it outWhat you want for the worldMoney Honor BeautyEverything you wantPlay with a mask to hide the truthPeople cheat each other rightPeople cheat each other right,2018.12.12
여자친구 (GFRIEND),댄스,새파란 하늘인데새빨간 마음인데그렇게 보이지 않아아냐 아냐느낌이 왔다니까복잡해 너라는 사람 땜에맞지 맞지 나 그런 거 맞지세상 모든 빛들이 쏟아진 거야또 무슨 일이 일어날지 알고 싶은데저기 해야 해야너를 봐야 봐야내가 불확실한 미래마저조금씩 더 가까워져잡으려 할수록멀어지고 있어잔뜩 겁이 나서 나서기다리고 있을게타는 심장이 버티지 못해나를 전부 다 보낼게그래야 네가 떠오를 수 있게 해더 이상 불러봤자아무리 그래봤자조금도 꿈쩍하지 않잖아됐어 이제 그만꿈에서 깨어나아무것도 모른척하지 말아줘네 생각을 켜놓은 채 잠이 들어도어차피 아무 일도 일어나지 않아저기 해야 해야너를 봐야 봐야내가 불확실한 미래마저조금씩 더 가까워져잡으려 할수록멀어지고 있어잔뜩 겁이 나서 나서기다리고 있을게타는 심장이 버티지 못해나를 전부 다 보낼게그래야 네가 떠오를 수 있게 해기억 속에서 널 기억해잠시만 내 얘기를 들어줘네가 필요해 다 와 가잖아대체 언제 어둠 속을벗어나게 할 거야차디찬 찬란한해야 해야숨어 봐야 봐야절대 돌아가지 않을 거야나를 붙잡아줘네가 시작하길기다리고 있어처음부터 마지막까지네 맘을 알고 싶어져,2019.01.14
방탄소년단,랩/힙합,첫눈에 널 알아보게 됐어서롤 불러왔던 것처럼내 혈관 속 DNA가 말해줘내가 찾아 헤매던 너라는 걸우리 만남은 수학의 공식종교의 율법 우주의 섭리내게 주어진 운명의 증거너는 내 꿈의 출처Take it take it너에게 내민 내 손은 정해진 숙명걱정하지 마 love이 모든 건 우연이 아니니까우린 완전 달라 baby운명을 찾아낸 둘이니까우주가 생긴 그 날부터 계속무한의 세기를 넘어서 계속우린 전생에도 아마 다음 생에도영원히 함께니까이 모든 건 우연이 아니니까운명을 찾아낸 둘이니까DNAI want it this love I want it real love난 너에게만 집중해좀 더 세게 날 이끄네태초의 DNA 가 널 원하는데이건 필연이야 I love us우리만이 true lovers그녀를 볼 때마다 소스라치게 놀라신기하게 자꾸만 숨이 멎는 게 참 이상해 설마이런 게 말로만 듣던 사랑이란 감정일까애초부터 내 심장은 널 향해 뛰니까걱정하지 마 love이 모든 건 우연이 아니니까우린 완전 달라 baby운명을 찾아낸 둘이니까우주가 생긴 그 날부터 계속무한의 세기를 넘어서 계속우린 전생에도 아마 다음 생에도영원히 함께니까이 모든 건 우연이 아니니까운명을 찾아낸 둘이니까DNA돌아보지 말아운명을 찾아낸 우리니까후회하지 말아 baby영원히영원히영원히영원히함께니까걱정하지 마 love이 모든 건 우연이 아니니까우린 완전 달라 baby운명을 찾아낸 둘이니까La la la la laLa la la la la우연이 아니니까La la la la laLa la la la la우연이 아니니까DNA ,2017.09.18
