artist,genre,lyric,date
AKMU (악동뮤지션),발라드,떠날 때 창틀에 화분이 비었길래뒤 뜰의 꽃을 옮겨 담았어요 제라늄 꽃을떠날 때 책장에 먼지가 쌓였길래책 하나 속에 꽂아두었어요 짧은 편지를정든 찻잔도 색이 바랜 벽지도흔적이 힘들어서 바꾸지 말아요내 마음에도 같은 것들을 남긴 것처럼떠날 때 문턱에 나비가 앉았길래넘지 못하고 바라보았어요떠날 때 발등에 개미가 올랐길래걸음 멈추고 나누었어요 작별 인사를 정든 찻잔도 물기 배인 마루도의미를 알기 전에 바꾸지 말아요내 마음에도 같은 것들을 남긴 것처럼,2019.09.25
첸 (CHEN),발라드,열어둔 문틈 사이로 들려온날 부르던 목소리설레이는 따스한 손길늘어지던 별들도 소리 없이 잠든 밤우리의 추억을 꺼내어 볼래요눈 감아찬란한 달의 조명 마지막 춤을 춰그네를 타듯 너에게 멀어져도포근했던 향기도 희미해져가는 밤그리울 추억에 기대어 볼래요눈 감아찬란한 달의 조명 마지막 춤을 춰그네를 타듯 너에게 멀어져도쏟아져 내리는 달빛 아래 그대에게이 밤의 별이 되어비춰줄 약속을 담아찬란한 달의 조명 마지막 춤을 춰그네를 타듯 너에게 닿았으면,2019.10.01
브라운 아이드 소울,R&B/Soul,사랑이 들리나요내 맘이 그런가 봐요떨어지는 꽃잎에도 설레는 날엔그대 생각에 잠 못 이루죠가슴이 떨리네요왜 이리 망설일까요이 밤이 다 지나기 전에 말할게요그냥 모른 척 웃어주세요그대의 밤을 이제내 아침이 맞이해요나의 허전했던 많은 날에기쁨이 돼줘요그대의 마음속에늘 내가 있어 줄게요사랑을 고백한지금의 이 마음 그대로내 말이 자꾸 길어져도그냥 모른 척 들어주세요그대의 밤을 이제내 아침이 맞이해요나의 허전했던많은 날에 기쁨이 돼줘요그대의 마음속에늘 내가 있어 줄게요사랑을 고백한지금의 이 마음 그대로사랑보다 아름다운 사람 그대여서로 믿어요 시간 속에변해가지 않는 맘을수많은 밤을 이제우리의 날을 위해그대 나와 함께 해요나의 허전했던많은 날에 행복이 돼줘요그대의 마음속에나 항상 있어 줄게요처음 우리 그날처럼 그대,2019.09.30
"앤씨아, HYNN (박혜원)",발라드,헤어질 자신 있니나와 이별할 자신 있니정말 할 수 있겠니모든 게 다 사라질 텐데같이 보냈던 시간들과함께 나눴던 추억들도 모두내 맘은 아직끝난 게 아닌데헤어질 자신 있니정말 그럴 수 있니날 안 볼 수 있니나 정말 어쩌라고이제와 어쩌라고그런 말해내 옆엔 너였잖아나보다 날 사랑한건 너잖아어떻게 잊으란 거니너는 지금 그게 말이 되니참 못됐다나 없이 살 수 있니나 없이 행복 할 수 있니넌 내게 대답했지행복하려고 이런다고너의 말에 난 무너졌어붙잡을 수조차 없었어너를 woo uh헤어질 자신 있니또 물었어사실은 내게 묻고 싶은 건가봐헤어질 자신 있니정말 그럴 수 있니날 안 볼 수 있니나 정말 어쩌라고이제와 어쩌라고그런 말해내 옆엔 너였잖아나보다 날 사랑한건 너잖아어떻게 잊으란 거니너는 지금 그게 말이 되니참 못됐다후회하지 않을 자신다신 보지 않을 자신난 그럴 자신 없어나는 너 밖에 모르잖아안 가면 안 되겠니아니 내가 못 보내제발 가지마한 발도 떠나지마내 손도 놓치지 마부탁이야나만 사랑해준 너였잖아이렇게 날 만든 건 너잖아넌 헤어질 자신 있니나는 자신이 없어 uh,2019.10.11
린,발라드,시간은 약이 될 수 없네요흐른 만큼 전혀 더나아지지가 않아요하늘은 부지런히 색을 바꿔 가지만내 마음은 여전해요그대만을 기다려요그대의 하루는 어땠나요바쁜 건 잘 알고 있지만건강은 꼭 챙겨요이런저런 마음이 쓰여서그댈 놓지 못하는 이기적인 나예요그댄 내 마음 같지않을 텐데 잊었을 텐데어쩜 혼자가 더 편할텐데나와는 다를 텐데그때 내게 주던 미소만이내 밤을 헝클어정돈되지 못한 얘기들은여기 쌓여 가네요한동안 취한 채로 보냈어함께해도 웃을 일 없는사람들 틈에서아직 그대를 생각하는 내가 못나서그냥 미안해져 모든 게혼자만의 시간인 줄 알았었는데우린 서로를 놓지 못한 채여전히 그대로야철이 없던 나 때문에 울던 그대인데달래주지 못할 위로라면여기서 멈춰야 해요그래 모두 끝난 일인 걸서로가 그리워 울어도더는 이을 수 없는시간이 약이 될 수 없단 아픈 얘기도영원하진 않을 테니까눈물을 타일러요잊어 낼 수 있을 거라 얘기해줘요그저 흔한 이별 인사라도마음을 다 해줘요누구보다 잘 해낼 수 있을 거예요아무것도 더 쌓이지 않게정말 헤어지는 거야,2019.10.18
AKMU (악동뮤지션),록/메탈,내가 널 사랑하는 것보다네가 날 사랑하는 게더 크다고 말할 때아니라 하지 말고더 사랑해줄걸더 사랑해줄걸더 사랑해줄걸잃고야 그때 알게 된 거야우리가 익숙해진 것같지 않냐고 할 때난 이게 좋다고 했네더 사랑해줄걸더 사랑해줄걸더 사랑해줄걸노래가 슬퍼서 울었잖아 우리노래가 끝나고도 울었네그 순간 참으로 매정했던 우리전화기를 끊고서야 울었네 Oh baby바보 같죠 Baby더 사랑해줄걸더 사랑해줄걸더 사랑해줄걸,2019.09.25
첸 (CHEN),발라드,둘이 거닐던 거리에노을 짙어져가면잠시 내 두 눈에 담아서그댈 기억해요눈이 내리던 거리에그대 떠나보내고작은 흔적들만 남아서나를 울게 해요고운 두 눈에 맺힌 이슬방울을어제 따온 구름 조각에 담아서그대 마음이 혹시 말라갈 때면꼭 짜서 다시 적셔줄게요눈이 쌓이는 계절이다시 돌아온다면많이 힘겨웠던 그날이나를 울게 해요그댄 어디 있나요그댄 어디 있나요그대의 지친 맘을 꼭 안아주려 해요고운 두 눈에 맺힌 이슬방울을어제 따온 구름 조각에 담아서그대 마음이 혹시 말라갈 때면꼭 짜서 다시 적셔줄게요그대 마음이 혹시 말라갈 때면꼭 내가 다시 적셔줄게요,2019.10.01
"정준일, 권진아",발라드,가장 예쁘게 입고 준비한 예쁜 말 들고 너를 만나러 가는 길 두근거리는 마음적당한 온도의 좋아한단 말을 전하기가 어려워 항상 미루고 미룬걸 너는 알까어떻게 인사할까 평소처럼 웃어볼까 자존심 없는 것처럼 보이지는 않을까난 늘 왜 이럴까 네 앞에만 서면 작아지는 내 모습 나 오늘에서야 용기내 준비한 고백을 받아줄래 오늘부터 우리 시작할까 어쩌면 처음 같지 않게 힘겨운 날들이 우리 앞에 밀려와도 이렇게 너와나 함께 있어 서로가 서로를 비출게 멀리서도 알아볼 수 있도록 언젠가 우리서로 이유 없이 토라지면 아무 말도 하지 말고 서로 꼭 안아주기맘에 없는 말로 상처주지말기 언제나 처음처럼 나를 좋아한다고 꼭 말해주기마음껏 잘해주기 괜시리 서운했던 날 아무 말도 하지 말고 두 손 꼭 잡아주기그 누구보다 더 좋은 친구처럼 때로는 아이처럼 곁에 있어주길 세상 누구보다 넌 내 편이 돼 주길오늘부터 우리 시작할까 어쩌면 처음 같지 않게 힘겨운 날들이 우리 앞에 밀려와도 이렇게 너와나 함께 있어 서로가 서로를 비출게 멀리서도 알아볼 수 있도록눈물 나는 날 늘 네가 있어 언제나 처음처럼따스했던 온기로 꿈처럼 다가오던 너이렇게 내 곁에 머물러줘 언제나 널 지켜줄게 영원히 난 너를 사랑할 테니우리 시작해도 괜찮을까요 ,2019.10.12
아이유,록/메탈,"누구를 위해 누군가 기도하고 있나 봐숨죽여 쓴 사랑시가낮게 들리는 듯해너에게로 선명히 날아가늦지 않게 자리에 닿기를I’ll be there 홀로 걷는 너의 뒤에Singing till the end 그치지 않을 이 노래아주 잠시만 귀 기울여 봐유난히 긴 밤을 걷는 널 위해 부를게또 한 번 너의 세상에별이 지고 있나 봐 숨죽여 삼킨 눈물이여기 흐르는 듯해할 말을 잃어 고요한 마음에기억처럼 들려오는 목소리I’ll be there 홀로 걷는 너의 뒤에Singing till the end 그치지 않을 이 노래아주 커다란 숨을 쉬어 봐소리 내 우는 법을 잊은 널 위해 부를게(다시 걸어갈 수 있도록) 부를게(다시 사랑할 수 있도록)Here i am 지켜봐 나를, 난 절대Singing till the end 멈추지 않아 이 노래 너의 긴 밤이 끝나는 그날 고개를 들어 바라본 그곳에 있을게
				",2019.11.01
노을,발라드,오래되었어 그때 너의 웃음너의 목소리 잊혀진거 같아시간의 위로 그 말의 의미를 이젠 알아아픈 니 얘기도 적당히 할 수 있어그런데 이게 뭐랄까 난 난 술 한잔하면서괜찮은 듯 얘기하며 널 털어냈는데집으로 돌아오면서 한 번 더 떠오른 기억에걸음을 멈춰 서서 이렇게 울고 있어 자연스럽게 발걸음을 돌려나 바래다주던 익숙한 길을 가밤이 깊어져서 아무것도 보이지 않아도손을 흔들면서 인사하던 널 봤어 그런데 이게 뭐랄까 난 난 술 한잔하면서괜찮은 듯 얘기하며 널 털어냈는데집으로 돌아오면서 한 번 더 떠오른 기억에걸음을 멈춰 서서 이렇게 울고 있어아무도 없어서 참 다행이야나 이렇게 편안히 너를 부를 수 있는 걸외로운 위로겠지만 그래서 이젠 뭘 할까 난 난 널 생각했어도괜찮은 듯 얘기하며 다 지워냈는데집으로 돌아오면서 한 번 더 떠오른 추억에걸음을 멈춰 서서 또다시 울고 있어,2019.11.07
아이유,록/메탈,"‘뭐해?‘라는 두 글자에‘네가 보고 싶어’ 나의 속마음을 담아 우이모티콘 하나하나 속에달라지는 내 미묘한 심리를 알까 우아니 바쁘지 않아 nothing no no 잠들어 있지 않아 insomnia nia nia지금 다른 사람과 함께이지 않아응, 나도 너를 생각 중우리의 네모 칸은 bloom엄지손가락으로 장미꽃을 피워 향기에 취할 것 같아 우오직 둘만의 비밀의 정원I feel bloom I feel bloom I feel bloom너에게 한 송이를 더 보내밤샘 작업으로 업데이트흥미로운 이 작품의 지은이 that’s me 우어쩜 이 관계의 클라이맥스2막으로 넘어가기엔 지금이 good timing 우같은 맘인 걸 알아 realize la lize말을 고르지 말아 just reply la la ly조금 장난스러운 나의 은유에네 해석이 궁금해 우리의 색은 gray and blue 엄지손가락으로 말풍선을 띄워금세 터질 것 같아 우호흡이 가빠져 어지러워I feel blue. I feel blue. I feel blue.너에게 가득히 채워 띄어쓰기없이보낼게사랑인것같애백만송이장미꽃을, 나랑피워볼래?꽃잎의 색은 우리 마음 가는 대로 칠해시들 때도 예쁘게우리의 네모 칸은 bloom엄지손가락으로 장미꽃을 피워 향기에 취할 것 같아 우오직 둘만의 비밀의 정원I feel bloom I feel bloom I feel bloom너에게 한 송이를 더 보내",2019.11.18
바이브,발라드,010 5236 3219지금 이 번호로 전화해줘같았던 우리의 뒷번호처럼내 맘 그대로야 전화해줘어느 늦은 밤 모르는 번호에밤새 잠 못 이뤄 뒤척이며혹시 너일까 하는 내 마음에눈물로 꾹꾹 눌러보지만Call me back Call me back지금 이 번호로 전화해줘Call me back Call me back내 맘 그대로야 전화해줘아직 사랑한다고 많이 보고 싶다고너의 전화를 기다리는 내게Call me back Baby Call me back네가 보냈던 마지막 문자에밤새 몇 번이고 후회하며그땐 너에게 미안한 마음에눈물로 꾹꾹 눌러보지만Call me back Call me back지금 이 번호로 전화해줘Call me back Call me back내 맘 그대로야 전화해줘아직 사랑한다고 많이 보고 싶다고너의 전화를 기다리는 내게Call me back Baby Call me back너와 내 추억이 울릴 때마다다시 내 맘을 울려아직 사랑한다고 사랑한다고단 하루도 잊지 못한 내게아직 너만 기다리는 내게Call me back Call me back지금 이 번호로 전화해줘Baby Call me back Call me back제발 잊지 말고 전화해줘Baby Call me backCall me back지금 이 번호로 전화해줘,2019.11.13
마마무 (Mamamoo),댄스,All I wanna be is 멋짐내 마음대로 골라 kick it머리 어깨 무릎 다 HIP 해Do it do it like me do it나를 따라 해 kick itClapping clapping 모두 같이 HIPI love you 네가 뭐라든 간에Respect you 네가 뭘 하든 간에늘 따끈따끈해 그 관심이 따끔따끔해또 힐끔 힐끔 힐끔이젠 모든 일이 가뿐해 veteran성공을 썰어 먹어 마치 michelin누구보다 빠른 걸음을 걸었네 비시즌잊은 지도 오래야 뒷걸음All I wanna be is 멋짐내 멋대로 골라 kick it머리 어깨 무릎 다 HIP삐삐삐 논란이 돼 my fashion별로 신경 안 써 그저 action자꾸 click me click me홀린 듯이 zoomClose up close up close upHIP 해 HIP HIP머리 어깨 무릎 HIPHIP HIP HIP HIP HIP HIP 해 HIP HIP머리 어깨 무릎 HIPHIP HIP HIP HIP 해 HIPAttention 어딜 가든 넌Reflection 빛날 수 있어세상에 넌 하나뿐인 걸근데 왜이래 네 얼굴에 침 뱉니 칵투날 자극한 여러분 감사거기서 멈춘 찌질이 반사덕분에 나의 멘탈은 단단해난 다음 앨범 만들러 갈게All you wanna be is trendy어그로 끌기 gimmick 때찌그런 애들 끼리끼리 HIP삐삐삐 논란이 돼 my fashion별로 신경 안 써 그저 action자꾸 click me click me홀린 듯이 zoomClose up close up close upHIP 해 HIP HIP머리 어깨 무릎 HIPHIP HIP HIP HIP HIP HIP 해 HIP HIP머리 어깨 무릎 HIPHIP HIP HIP HIP 해 HIP코 묻은 티삐져나온 입떡진 머리난 상관없지코 묻은 티삐져나온 입떡진 머리내가 하면 HIP코 묻은 티삐져나온 팬티떡진 머리난 상관없지코 묻은 티삐져나온 팬티떡진 머리내가 하면 HIP삐삐삐 논란이 돼 my fashion별로 신경 안 써 그저 action자꾸 click me click me홀린 듯이 zoomClose up close up close upHIP 해 HIP HIP머리 어깨 무릎 HIPHIP HIP HIP HIP HIP HIP 해 HIP HIP머리 어깨 무릎 HIPHIP HIP HIP HIP 해 HIP,2019.11.14
황인욱,발라드,오늘이 지나면 널 지워야겠지흔들리는 이 술잔이너의 마음 같아서아무 말 안 해도 난 알 수가 있어오늘 넌 이별을 말할 것 같아하필 왜 이 포장마차니우리 처음 만났던 이 자리에서왜 눈물 나게 해이 술잔을 마시고 나면넌 이별을 말할 것만 같아제발 이러지 마 나를 떠나지 마다 소용없는 거잖아이 술잔을 마시고 나면너 혼자만 끝인 거잖아 우리가왜 헤어져야 해이 술잔을 비우지 마 제발하필 왜 이 포장마차니우리 매일 만났던 그 자리에서왜 눈물 나게 해이 술잔을 마시고 나면넌 이별을 말할 것만 같아제발 이러지 마 나를 떠나지 마다 소용없는 거잖아이 술잔을 마시고 나면너 혼자만 끝인 거잖아 우리가왜 헤어져야 해이 술잔을 비우지 마 제발이 한잔의 술잔을 마시면 난너 없이 살아갈 수 있을까이제 우린 남이 되겠지이 술잔을 마시고 나면이 한잔에 끝낼 거라면넌 사랑을 말하면 안 되잖아그때 왜 그랬어 날 왜 사랑했어어차피 남이 될 거잖아이 술잔을 마시고 나면너 혼자만 끝인 거잖아 우리가왜 헤어져야 해이 술잔을 비우지 마 제발,2019.11.01
(여자)아이들,댄스,Ooh I’m a lion I’m a queen아무도그래 Ooh날 가둘 수 없어 아픔도붉은 태양 아래 Fire파랗게 타는 Flower미지근한 너의 애를 태우게살짝 드러내는 Sharp claw달아오르는 상처발자국은 내 왕관을 맴돌게난 나의 눈을 가리고이 음악에 몸을 맡기고뻔한 리듬을 망치고사자의 춤을 바치고넌 나의 눈을 살피고이 음악에 몸이 말리고뜨거운 리듬에 갇히고사자에 춤을 바치고It looks like a lionI’m a queen like a lionIt looks like a lionI’m a queen like a lion그 강인한 울음은너의 발을 내게 돌려이 넓은 황야 속 크고단단한 씨를 뿌려그 웅장한 부름은너의 맘을 내게 돌려이 깊은 바닷속까지거친 멜로딜 꽂아더 탐을 내지 말어자릴 지키는 Lion때로는 사나워 질지 모르니이제 환호의 음을 높여모두 고개를 올려어린 사자의 왕관을 씌우니난 나의 눈을 가리고이 음악에 몸을 맡기고뻔한 리듬을 망치고사자의 춤을 바치고넌 나의 눈을 살피고이 음악에 몸이 말리고뜨거운 리듬에 갇히고사자에 춤을 바치고It looks like a lionI’m a queen like a lionIt looks like a lionI’m a queen like a lion쓸데없는 예의 따윈 물어뜯어편견이란 답답한우리는 무너뜨려감히 또 누가 날 막고또 누가 날 조종해조심해 다듬지 못한 발톱으로아무도 가본 적이 없는 개척하는 길뻔해 빠진 꼰대들은 혀를 차던 짓그걸 해내고서야 받는 박수는더 짜릿한 맛이지그걸 맛봤고 이제 부정할 수 없어I’m a queenIt looks like a lionI’m a queen like a lionIt looks like a lionI’m a queen like a lionOoh I’m a lion I’m a queen아무도그래 Ooh길들일 수 없어 사랑도,2019.10.25
허각,발라드,눈부시게 눈물겹게 사랑했던그날들이 그 꿈들이 멀어져 가모자람이 없던 사랑도 메마르고결국 우린 이렇게 마주했어우릴 스쳐 가는저기 멀어진 바람처럼그저 보내주면 돼그렇게 조금씩 잊혀져 가그러다 조금씩 바래져 가이별이 원래 그런 거잖아그렇게 아프다 말다 괜찮아져 또보고 싶단 생각조차 사라져사실 울고 싶어이미 늦어 버린 걸 알아괜찮은 척하는걸그렇게 조금씩 잊혀져 가그러다 조금씩 바래져 가이별이 원래 그런 거잖아그렇게 아프다 말다 괜찮아져 또보고 싶단 생각조차 사라져슬퍼 보이는 게 싫어서덤덤한 척하며 이렇게 보낼게 Uh그냥 널 보고 싶어미워도 그렇게 왜 말 못 했어몰라 왜 우리 이렇게 됐는지감추지 않았더라면 달랐을까 넌어땠을까 이제 그만 널 보내야만 해조금만 천천히 잊어갈게가끔씩 네 생각 떠올릴게 그래원래 그런 거잖아그렇게 아프다 말다 괜찮아져 또보고 싶단 생각조차 사라져그래 그렇게 잊어가,2019.10.31
Zion.T,발라드,5월의 밤 기억해요 우리 처음 만난 밤 그 자리안녕하세요 처음 봬요그러니까 반갑네요우린 잘 웃지도 않았어딱히 할 말도 없었어 그때부터였어사랑한다 그 말은아름답다 그 말은쉽게 꺼낼 수 없죠나 알고 있죠그래서 어려웠죠사랑은 쉽게 찾아오지 않아요그렇게 쉽게 얘기하면 안 돼요 그대 날 떠나가려 하는 순간에난 붙잡지 않아요 단지 이렇게 말해요좀 더 다퉜더라면부딪혔다면우린 아직 설렐까요괜한 말을 해진작 느꼈어야 했어그대 세 번째 손가락위로 옮겨진 반지를 보고변하지 않기로 그렇게 서로 바랐으면서변하지 않아서 이렇게 지루해져 버렸죠 어떻게 했더라도우린 지금일까요모든 게 말장난 같아요사랑은 쉽게 찾아오지 않아요그렇게 쉽게 얘기하면 안 돼요 그대 날 떠나가려 하는 순간에난 붙잡지 않아요 단지 이렇게 말해요이렇게 말해요진심이 아니었다고 말해요그게 제일 어렵겠지만나도 잘 안다고누가 나만큼 알까요지난 일처럼 말하지 마요사랑은 쉽게 찾아오지 않아요그렇게 쉽게 얘기하면 안 돼요 그대 날 떠나가려 하는 순간에난 붙잡지 않아요 단지 이렇게 말해요,2019.11.06
아이유,록/메탈,"서로를 닮아 기울어진 삶소원을 담아 차오르는 달하려다 만 괄호 속의 말이제야 음 음 음어디도 닿지 않는 나의 닻넌 영원히 도착할 수 없는 섬 같아헤매던 날 이제야 음 음 음기록하지 않아도 내가 널 전부 기억할 테니까기다려 기어이 우리가 만나면,시간의 테두리 바깥에서 과거를 밟지 않고 선다면 숨이 차게 춤을 추겠어 낮에도 밝지 않은 나의 밖끝없는 밤 남겨진 반넌 어떨까 나와 같을까알 수 없음에 아파지던 맘더 멀리 자유 그 위로 가자내일이 우릴 찾지 못할 곳에서 기쁘게 만나이제야 한눈에 찾지 못해도 돼내가 널 알아볼 테니까기다려 기어이 우리가 만나면,시간의 테두리 바깥에서과거를 밟지 않고 선다면숨이 차게 춤을 추겠어드디어기다림의 이유를 만나러꿈결에도 잊지 않았던잠결에도 잊을 수 없었던너의 이름을 불러 줄게기다려 잃어버렸던 널 되찾으러엉키었던 시간을 견디어미래를 쫓지 않을 두 발로 숨이 차게 달려가겠어긴긴 서사를 거쳐비로소 첫 줄로 적혀나 두려움 따윈 없어 서로를 감아 포개어진 삶그들을 가만 내려보는 달여전히 많아 하고 싶은 말우리 좀 봐 꼭 하나 같아",2019.11.01
MC몽,랩/힙합,곧바로 데리러 갈게조금만 참고 거기서 기다려봐헤어지는 마지막 할머니 한마디 문득 기억이 나보고 싶고 두렵고 미안길을 자주 잃어버린 시간할머니 품에 안겨라면 하나 끓여 주면 울음을 그쳐나쁜 사람 아닌 나뿐인 사람을 찾고 울고그 울던 아인 자라 못된 사람으로 살고 울고그땐 그랬지만 이젠 숨고 살어별명 My life is 존버뉴스는 매일 탑을 찍네못 봐 댓글은 내 피로 범벅정신병이 너무 많아 내 머릿속엔 한가득요새 말 요새 리듬 너무 빨라 난 느리거든사랑한단 그 말이 더 듣고 싶어혼자서 외치고 되묻던그대의 미소 눈물을 만지며말해 그대가 있음에또 다른 행복에 시작열등감만 찌들어 갈 바엔그냥 Bye Bye Bye암담한 시선으로 볼 바엔그냥 Bye Bye Bye사람들이 말해부질없는 일에 시간 버리는 놈은 되지 말라고모두들 야속해 남이 가진 기쁨을 보고손가락질하는 모습도아침보다 밤이 더어울려 익숙한 패턴잦은 술자리에 불러도작업실에 그냥 갇혀 살아 나Happiness ain’t too far아마 햇빛은 또 뜰까무대 위가 그리워무대 위가 그리워정신병이 너무 많아내 머릿속엔 한가득요새 말 요새 리듬은너무 빨라 난 느리거든사랑한단 그 말이 더 듣고 싶어혼자서 외치고 되묻던그대의 미소 눈물을 만지며말해 그대가 있음에또 다른 행복에 시작난 너에게 갈게더 빠르게 뛰는 심장내 마음이 벅차서내 생애 가장 소중한 행복한 눈물난 누군가에게는 재앙이고누군가에게는 영웅사계절이 또 뭐야 그저 기다렸지 난 봄을누군가에게는 재앙이고누군가에게는 영웅또 누군가에게는 친구또 누군가에게는 등신이야난 누군가에게는 재앙이고누군가에게는 영웅사계절이 또 뭐야 그저 기다렸지 난 봄을누군가에게는 재앙이고누군가에게는 영웅또 누군가에게는 친구또 누군가에게는 등신이야사랑한단 그 말이 더 듣고 싶어혼자서 외치고 되묻던그대의 미소 눈물을 만지며말해 그대가 있음에또 다른 행복에 시작내가 더 잘 사는 게 복수래미안 그 말에 동의할 수가 없네터무니없어 그런 말 보통그럼 내가 누구를 안아줘야 해그대의 미소 눈물을 만지며말해 그대가 있음에또 다른 행복에 시작,2019.10.25
아이유,록/메탈,"기를 쓰고 사랑해야 하는 건 아냐하루 정도는 행복하지 않아도 괜찮아그럼에도 역시 완벽하군 나의 여인 um여전히 무수한 빈칸들이 있지끝없이 헤맬 듯해풀리지 않는 얄미운 숙제들 사이로마치 하루하루가 잘 짜여진 장난 같아 달릴수록 내게서 달아나 Just life, we’re still good without luck길을 잃어도 계속 또각또각 또 가볍게 걸어(Take your time)There’s no right 실은 모두가 울고 싶을지 몰라슬퍼지고 싶지 않아서화내는지도 몰라여전히 무수한 질문들이 있지이번에도 틀린 듯해아주 사소한 토씨 하나의 차이로 마치 하루하루가 삐뚤은 동그라미 같아도망쳐도 여기로 돌아와Just life we’re still good without luck비틀거려도 계속 또박또박 똑바르게 걸어(Take your time)There’s no right 때론 모두가 외로운지도 몰라지워지고 싶지 않아서 악쓰는지도 몰라 (Lalalala la la i love ma days)I know that life is sometimes so mean(Lalalala la la i love ma days)It is true. So I’m trying난 나의 보폭으로 갈게 불안해 돌아보면서도 별 큰일 없이 지나온 언제나처럼 이번에도 그래 볼게 음 Just life we’re still cool without luck길을 잃어도 계속 또각또각 또 가볍게 걸어There’s no right 실은 모두가 모르는지도 몰라어쩌면 나름대로 더디게 느림보 같은지금 이대로 괜찮은지도 몰라",2019.11.18
펀치 (Punch),"발라드, 국내드라마",영화 속에 나온 주인공처럼예쁜 단장하고 있어요 창가에 가득 꽃들을 채우면서그댈 맞이할게요음 저기 들리는 그대 발자국나를 깨우며 미소 짓게 해오늘 하루도 난 주인공 되어그대라는 멋진 사랑을 만나Wish you Need you With you지금 이 순간 나는 너무 행복해이른 아침에 눈 뜨기 싫어도그대 생각에 웃죠오늘은 어떤 일들이 생겨날까기대 기대하죠음 결말이 없는 이야기처럼끝나지 않을 나의 이야기오늘 하루도 난 주인공 되어그대라는 멋진 사랑을 만나 Wish you Need you With you 지금 이 순간 나는 너무 행복해가끔 꿈인 것만 같아나의 모든 이 순간들이오늘 하루도 난 주인공 되어그대라는 멋진 사랑을 만나Wish you Need you With you 나는 이 순간 정말 너무 행복해그댄 나를 꿈꾸게 만든 사람그댄 나를 미소 짓게 한 사람Wish you Need you With you 지금 이 순간 나는 너무 행복해,2019.10.31
HYNN (박혜원),발라드,넌 한숨만 또 한숨만긴 침묵이 흐르고차가워진 이 바람엔우리가 써있어먼 계절을 견뎌낸 사랑이 이젠 지쳐 멈추나봐네 마음도 결국엔 지나 봐이렇게 우린 끝인가 봐Bad Love Bad Love Bad Love날 바라보던 그 눈에 살았는데날 안아주던 그 맘에 살았는데우리가 왜 우리가 어떻게 왜 헤어지니 No Way너의 고백 둘만의 작은 약속 먼지처럼찬 바람에 흩어져가Bad Love얼어붙은 네 눈빛은아프게 날 부수고차가워진 이 바람은널 데려가는데먼 계절을 견뎌낸 사랑이 이젠 지쳐 멈추나봐네 마음도 결국엔 지나 봐이렇게 우린 끝인가 봐Bad Love Bad Love Bad Love날 바라보던 그 눈에 살았는데날 안아주던 그 맘에 살았는데우리가 왜 우리가 어떻게 왜 헤어지니 No Way너의 고백 둘만의 작은 약속 먼지처럼찬 바람에 흩어져가멀어지는 니 모습 흐려져나 지금 우나봐 우리 남이 되나봐 끝인가봐No No No NoNo No No No Bad Love나는 다르다며 내가 사랑이라며아니잖아 사랑이 아니잖아 떠나잖아 넌 왜너의 기억 너의 향기 두고서 넌 가잖아 결국 여기까진가 봐Bad Love,2019.11.12
아이유,록/메탈,"그 사람 돌아보지 않아요 사랑에 약속하지 않고요매일을 춤추듯이 살아서한순간도 그에게 눈 뗄 수 없었나 봐요 그 사람 부끄러워 않아요쉬운 농담에 쉬이 웃지 않고요그러다 한 번 웃어 주면아, 난 어쩌지 못하고 밤새 몸달아 했어요오 날 살게 하던 총명한 말 마디마디겨우 미워해 봐도 잊혀지진 않네요 발자국 하나 안 두고어디로 바삐 떠나셨나요 Why do i still love youWhy do i sing about you Why do i still wait for you Sing about you say love youBaby i love youWhy i love you why you오 날 덥게 하던 따뜻한 손 마디마디 애써 밀어내 봐도 떨쳐지지 않아요 그림자 한 뼘 안 주고 어찌 숨 가삐 떠나셨나요 그 사람 마주친 적 있나요여전히 그렇게 그 던가요지금쯤 어디서 어느 누구, 어떤 음악에고고히 춤추고 있을까요 Why do i still love youWhy do i sing about youWhy do i still wait for you Sing about you Say love you Baby i love youwhy i love you why you",2019.11.18
멜로망스,"발라드, 인디음악",모든 막이 내리고축제가 끝나도그대의 마음 안엔언제나 빛으로 남아있길우리 처음 만났었던 순간풋풋했던 서로의 모습들웃음이 터져 나오고참을 수조차 없는즐거움이 전부였었죠우리만의 축제가시작되려는 날엔아름다운 동화가눈앞에서 써지고 있었죠우리 막이 내리고축제가 끝나도그대의 마음속엔우리의 위로들이끝나지 않을 음악소리가 되어서언제나 그대 옆에빛으로 남아있기를 바래요별의별 시간들로밤 위에 새겨 놀 때면별 보다 빛나곤 했었죠우리만의 축제가시작되려는 날엔서로를 위한 선물을가득 준비해 놓고 있었죠 oh우리 막이 내리고축제가 끝나도그대의 마음속엔우리의 위로들이끝나지 않을 음악소리가 되어서언제나 그대 옆에빛으로 남아있기를 바래요당신을 위한 기도는 계속될 거예요우리는 웃으면서손을 흔들기로 해요 oh또 새로운 시작은언제나 우리를설레게 하겠지만서로가 선물 같던 그 시간이다가올 내일의슬픔을 견디게도와줄 시간으로그대의 옆에 남기를 바래요빛으로 남아있기를 바래요,2019.11.06
